Well,Target,Clone,Isotype,Plate,pct_pop,Type,Line,Passage,Day,File Name,preadjusted value,Comments
B4,92,NA,NA,4,1.09,Myo,1,Low,0,NA,,
B4,92,NA,NA,4,1.71,SkMO,1,,10,NA,,
B4,92,NA,NA,4,1.27,SkMO,8,,10,NA,,
F12,93,NA,NA,1,4.7,SkMO,3,13,15,NA,,
F12,93,NA,NA,1,4.73,SkMO,3,15,20,NA,,
F12,93,NA,NA,1,1.74,SkMO,3,16,20,NA,,
F12,93,NA,NA,1,2.55,Myo,1,High,0,NA,,
F12,93,NA,NA,1,0.89,Myo,8,High,0,NA,,
F12,93,NA,NA,1,0.57,Myo,8,Low,0,NA,,
F12,93,NA,NA,1,1.2,Myo,1,Low,0,NA,,
F12,93,NA,NA,1,1.84,SkMO,1,,10,NA,,
F12,93,NA,NA,1,1.46,SkMO,8,,10,NA,,
G4,94,NA,NA,4,14.5,SkMO,3,13,15,NA,,
G4,94,NA,NA,4,1.56,SkMO,3,15,20,NA,,
G4,94,NA,NA,4,1.29,SkMO,3,16,20,NA,,
G4,94,NA,NA,4,1.67,Myo,1,High,0,NA,,
G4,94,NA,NA,4,1.92,Myo,8,High,0,NA,,
G4,94,NA,NA,4,1.43,Myo,8,Low,0,NA,,
G4,94,NA,NA,4,1.43,Myo,1,Low,0,NA,,
G4,94,NA,NA,4,0.89,SkMO,1,,10,NA,,
G4,94,NA,NA,4,6.92,SkMO,8,,10,NA,,
B5,95,NA,NA,4,0.91,SkMO,3,13,15,NA,,
B5,95,NA,NA,4,0.87,SkMO,3,15,20,NA,,
B5,95,NA,NA,4,0.31,SkMO,3,16,20,NA,,
B5,95,NA,NA,4,0.18,Myo,1,High,0,NA,,
B5,95,NA,NA,4,1.01,Myo,8,High,0,NA,,
B5,95,NA,NA,4,0.34,Myo,8,Low,0,NA,,
B5,95,NA,NA,4,0.44,Myo,1,Low,0,NA,,
B5,95,NA,NA,4,13.2,SkMO,1,,10,NA,,
B5,95,NA,NA,4,2.6,SkMO,8,,10,NA,,
E9,96,NA,NA,3,1.53,SkMO,3,13,15,NA,,
E9,96,NA,NA,3,1.25,SkMO,3,15,20,NA,,
E9,96,NA,NA,3,0.13,SkMO,3,16,20,NA,,
E9,96,NA,NA,3,1.98,Myo,1,High,0,NA,,
E9,96,NA,NA,3,0.78,Myo,8,High,0,NA,,
E9,96,NA,NA,3,2.55,Myo,8,Low,0,NA,,
E9,96,NA,NA,3,1.04,Myo,1,Low,0,NA,,
E9,96,NA,NA,3,3.13,SkMO,1,,10,NA,,
E9,96,NA,NA,3,2.6,SkMO,8,,10,NA,,
D8,97,NA,NA,3,1.73,SkMO,3,13,15,NA,,
D8,97,NA,NA,3,1,SkMO,3,15,20,NA,,
D8,97,NA,NA,3,0.13,SkMO,3,16,20,NA,,
D8,97,NA,NA,3,2.1,Myo,1,High,0,NA,,
D8,97,NA,NA,3,0.75,Myo,8,High,0,NA,,
D8,97,NA,NA,3,1.48,Myo,8,Low,0,NA,,
D8,97,NA,NA,3,1.24,Myo,1,Low,0,NA,,
D8,97,NA,NA,3,5.51,SkMO,1,,10,NA,,
D8,97,NA,NA,3,3.22,SkMO,8,,10,NA,,
E10,98,NA,NA,3,5.82,SkMO,3,13,15,NA,,
E10,98,NA,NA,3,4.57,SkMO,3,15,20,NA,,
E10,98,NA,NA,3,0.91,SkMO,3,16,20,NA,,
E10,98,NA,NA,3,5.41,Myo,1,High,0,NA,,
E10,98,NA,NA,3,2.16,Myo,8,High,0,NA,,
E10,98,NA,NA,3,2.83,Myo,8,Low,0,NA,,
E10,98,NA,NA,3,3.02,Myo,1,Low,0,NA,,
E10,98,NA,NA,3,2.59,SkMO,1,,10,NA,,
E10,98,NA,NA,3,3.13,SkMO,8,,10,NA,,
A8,99,NA,NA,1,0.88,SkMO,3,13,15,NA,,
A8,99,NA,NA,1,1.33,SkMO,3,15,20,NA,,
A8,99,NA,NA,1,0.15,SkMO,3,16,20,NA,,
A8,99,NA,NA,1,0.28,Myo,1,High,0,NA,,
A8,99,NA,NA,1,0.31,Myo,8,High,0,NA,,
A8,99,NA,NA,1,0.23,Myo,8,Low,0,NA,,
A8,99,NA,NA,1,1.67,Myo,1,Low,0,NA,,
A8,99,NA,NA,1,0.23,SkMO,1,,10,NA,,
A8,99,NA,NA,1,2.79,SkMO,8,,10,NA,,
G1,100,NA,NA,1,1.23,SkMO,3,13,15,NA,,
G1,100,NA,NA,1,1.3,SkMO,3,15,20,NA,,
G1,100,NA,NA,1,0.39,SkMO,3,16,20,NA,,
G1,100,NA,NA,1,0.91,Myo,1,High,0,NA,,
G1,100,NA,NA,1,0.34,Myo,8,High,0,NA,,
G1,100,NA,NA,1,0.42,Myo,8,Low,0,NA,,
G1,100,NA,NA,1,0.34,Myo,1,Low,0,NA,,
G1,100,NA,NA,1,0.21,SkMO,1,,10,NA,,
G1,100,NA,NA,1,0.49,SkMO,8,,10,NA,,
G2,101,NA,NA,1,0.96,SkMO,3,13,15,NA,,
G2,101,NA,NA,1,1.5,SkMO,3,15,20,NA,,
G2,101,NA,NA,1,0.22,SkMO,3,16,20,NA,,
G2,101,NA,NA,1,0.2,Myo,1,High,0,NA,,
G2,101,NA,NA,1,0.13,Myo,8,High,0,NA,,
G2,101,NA,NA,1,0.094,Myo,8,Low,0,NA,,
G2,101,NA,NA,1,0.12,Myo,1,Low,0,NA,,
G2,101,NA,NA,1,0.17,SkMO,1,,10,NA,,
G2,101,NA,NA,1,26.7,SkMO,8,,10,NA,63.6,
B6,102,NA,NA,4,1.97,SkMO,3,13,15,NA,,
B6,102,NA,NA,4,0.7,SkMO,3,15,20,NA,,
B6,102,NA,NA,4,0.14,SkMO,3,16,20,NA,,
B6,102,NA,NA,4,0.46,Myo,1,High,0,NA,,
B6,102,NA,NA,4,0.35,Myo,8,High,0,NA,,
B6,102,NA,NA,4,0.24,Myo,8,Low,0,NA,,
B6,102,NA,NA,4,0.43,Myo,1,Low,0,NA,,
B6,102,NA,NA,4,2.63,SkMO,1,,10,NA,,
B6,102,NA,NA,4,1.83,SkMO,8,,10,NA,,
A9,103,NA,NA,1,0.48,SkMO,3,13,15,NA,,
A9,103,NA,NA,1,1.27,SkMO,3,15,20,NA,,
A9,103,NA,NA,1,0.097,SkMO,3,16,20,NA,,
A9,103,NA,NA,1,0.18,Myo,1,High,0,NA,,
A9,103,NA,NA,1,0.084,Myo,8,High,0,NA,,
A9,103,NA,NA,1,0.01,Myo,8,Low,0,NA,,
A9,103,NA,NA,1,0.041,Myo,1,Low,0,NA,,
A9,103,NA,NA,1,1.26,SkMO,1,,10,NA,,
A9,103,NA,NA,1,0.81,SkMO,8,,10,NA,,
D2,104,NA,NA,3,0.88,SkMO,3,13,15,NA,,
D2,104,NA,NA,3,1.21,SkMO,3,15,20,NA,,
D2,104,NA,NA,3,0.055,SkMO,3,16,20,NA,,
D2,104,NA,NA,3,0.35,Myo,1,High,0,NA,,
D2,104,NA,NA,3,0.19,Myo,8,High,0,NA,,
D2,104,NA,NA,3,0.21,Myo,8,Low,0,NA,,
D2,104,NA,NA,3,0.18,Myo,1,Low,0,NA,,
D2,104,NA,NA,3,0.64,SkMO,1,,10,NA,,
D2,104,NA,NA,3,0.64,SkMO,8,,10,NA,,
G3,105,NA,NA,1,0.96,SkMO,3,13,15,NA,,
G3,105,NA,NA,1,1.52,SkMO,3,15,20,NA,,
H3,105,NA,NA,1,0.36,SkMO,3,16,20,NA,,
G3,105,NA,NA,1,3.33,Myo,1,High,0,NA,,
G3,105,NA,NA,1,3.92,Myo,8,High,0,NA,,
G3,105,NA,NA,1,5.35,Myo,8,Low,0,NA,,
G3,105,NA,NA,1,2.44,Myo,1,Low,0,NA,,
G3,105,NA,NA,1,1.33,SkMO,1,,10,NA,,
G3,105,NA,NA,1,0.41,SkMO,8,,10,NA,,
G4,106,NA,NA,1,2.48,SkMO,3,13,15,NA,,
G4,106,NA,NA,1,1.71,SkMO,3,15,20,NA,,
G4,106,NA,NA,1,0.65,SkMO,3,16,20,NA,,
G4,106,NA,NA,1,0.36,Myo,1,High,0,NA,,
G4,106,NA,NA,1,0.33,Myo,8,High,0,NA,,
G4,106,NA,NA,1,0.27,Myo,8,Low,0,NA,,
G4,106,NA,NA,1,1.07,Myo,1,Low,0,NA,,
G4,106,NA,NA,1,0.11,SkMO,1,,10,NA,,
G4,106,NA,NA,1,0.053,SkMO,8,,10,NA,,
E11,107,NA,NA,4,27.9,SkMO,3,13,15,NA,,
E11,107,NA,NA,4,3.88,SkMO,3,15,20,NA,,
E11,107,NA,NA,4,1.64,SkMO,3,16,20,NA,,
E11,107,NA,NA,4,97.6,Myo,1,High,0,NA,,
E11,107,NA,NA,4,86.2,Myo,8,High,0,NA,99.1,
E11,107,NA,NA,4,99.4,Myo,8,Low,0,NA,,
E11,107,NA,NA,4,98.9,Myo,1,Low,0,NA,,
E11,107,NA,NA,4,75.3,SkMO,1,,10,NA,85.9,
E11,107,NA,NA,4,85.9,SkMO,8,,10,NA,96.5,
G5,108,NA,NA,1,2.11,SkMO,3,13,15,NA,,
G5,108,NA,NA,1,1.56,SkMO,3,15,20,NA,,
G5,108,NA,NA,1,0.16,SkMO,3,16,20,NA,,
G5,108,NA,NA,1,1.87,Myo,1,High,0,NA,,
G5,108,NA,NA,1,4.62,Myo,8,High,0,NA,,
G5,108,NA,NA,1,0.6,Myo,8,Low,0,NA,,
G5,108,NA,NA,1,0.82,Myo,1,Low,0,NA,,
G5,108,NA,NA,1,0.097,SkMO,1,,10,NA,,
G5,108,NA,NA,1,0.27,SkMO,8,,10,NA,,
G6,109,NA,NA,1,2.27,SkMO,3,13,15,NA,,
G6,109,NA,NA,1,1.5,SkMO,3,15,20,NA,,
G6,109,NA,NA,1,0.43,SkMO,3,16,20,NA,,
G6,109,NA,NA,1,1,Myo,1,High,0,NA,,
G6,109,NA,NA,1,1.07,Myo,8,High,0,NA,,
G6,109,NA,NA,1,1.01,Myo,8,Low,0,NA,,
G6,109,NA,NA,1,1.02,Myo,1,Low,0,NA,,
G6,109,NA,NA,1,0.52,SkMO,1,,10,NA,,
G6,109,NA,NA,1,1.32,SkMO,8,,10,NA,,
G7,110,NA,NA,1,1.2,SkMO,3,13,15,NA,,
G7,110,NA,NA,1,1.33,SkMO,3,15,20,NA,,
G7,110,NA,NA,1,0.42,SkMO,3,16,20,NA,,
G7,110,NA,NA,1,16.2,Myo,1,High,0,NA,,
G7,110,NA,NA,1,6.1,Myo,8,High,0,NA,,
G7,110,NA,NA,1,6.1,Myo,8,Low,0,NA,,
G7,110,NA,NA,1,12.9,Myo,1,Low,0,NA,,
G7,110,NA,NA,1,1.51,SkMO,1,,10,NA,,
G7,110,NA,NA,1,3.27,SkMO,8,,10,NA,,
G8,111,NA,NA,1,0.91,SkMO,3,13,15,NA,,
G8,111,NA,NA,1,1.32,SkMO,3,15,20,NA,,
G8,111,NA,NA,1,0.23,SkMO,3,16,20,NA,,
G8,111,NA,NA,1,0.39,Myo,1,High,0,NA,,
G8,111,NA,NA,1,0.16,Myo,8,High,0,NA,,
G8,111,NA,NA,1,0.083,Myo,8,Low,0,NA,,
G8,111,NA,NA,1,0.49,Myo,1,Low,0,NA,,
G8,111,NA,NA,1,0.13,SkMO,1,,10,NA,,
G8,111,NA,NA,1,0.12,SkMO,8,,10,NA,,
G9,112,NA,NA,1,0.77,SkMO,3,13,15,NA,,
G9,112,NA,NA,1,1.54,SkMO,3,15,20,NA,,
G9,112,NA,NA,1,0.12,SkMO,3,16,20,NA,,
G9,112,NA,NA,1,0.12,Myo,1,High,0,NA,,
G9,112,NA,NA,1,0.21,Myo,8,High,0,NA,,
G9,112,NA,NA,1,0.052,Myo,8,Low,0,NA,,
G9,112,NA,NA,1,0.16,Myo,1,Low,0,NA,,
G9,112,NA,NA,1,0.098,SkMO,1,,10,NA,,
G9,112,NA,NA,1,15.1,SkMO,8,,10,NA,,
E11,113,NA,NA,3,0.72,SkMO,3,13,15,NA,,
E11,113,NA,NA,3,0.99,SkMO,3,15,20,NA,,
E11,113,NA,NA,3,0.032,SkMO,3,16,20,NA,,
E11,113,NA,NA,3,0.19,Myo,1,High,0,NA,,
E11,113,NA,NA,3,0.68,Myo,8,High,0,NA,,
E11,113,NA,NA,3,0.22,Myo,8,Low,0,NA,,
E11,113,NA,NA,3,0.27,Myo,1,Low,0,NA,,
E11,113,NA,NA,3,1.02,SkMO,1,,10,NA,,
E11,113,NA,NA,3,0.77,SkMO,8,,10,NA,,
G10,114,NA,NA,1,0.77,SkMO,3,13,15,NA,,
G10,114,NA,NA,1,1.13,SkMO,3,15,20,NA,,
G10,114,NA,NA,1,0.22,SkMO,3,16,20,NA,,
G10,114,NA,NA,1,0.096,Myo,1,High,0,NA,,
G10,114,NA,NA,1,0.16,Myo,8,High,0,NA,,
G10,114,NA,NA,1,0.021,Myo,8,Low,0,NA,,
G10,114,NA,NA,1,0.062,Myo,1,Low,0,NA,,
G10,114,NA,NA,1,0.11,SkMO,1,,10,NA,,
G10,114,NA,NA,1,6.48,SkMO,8,,10,NA,,
F3,115,NA,NA,4,8.25,SkMO,3,13,15,NA,,
F3,115,NA,NA,4,0.37,SkMO,3,15,20,NA,,
F3,115,NA,NA,4,0.098,SkMO,3,16,20,NA,,
F3,115,NA,NA,4,3.29,Myo,1,High,0,NA,,
F3,115,NA,NA,4,3.61,Myo,8,High,0,NA,,
F3,115,NA,NA,4,3.26,Myo,8,Low,0,NA,,
F3,115,NA,NA,4,4.05,Myo,1,Low,0,NA,,
F3,115,NA,NA,4,1.14,SkMO,1,,10,NA,,
F3,115,NA,NA,4,2.24,SkMO,8,,10,NA,,
G11,116,NA,NA,1,1.5,SkMO,3,13,15,NA,,
G11,116,NA,NA,1,1.25,SkMO,3,15,20,NA,,
G11,116,NA,NA,1,0.22,SkMO,3,16,20,NA,,
G11,116,NA,NA,1,1.13,Myo,1,High,0,NA,,
G11,116,NA,NA,1,1.68,Myo,8,High,0,NA,,
G11,116,NA,NA,1,0.23,Myo,8,Low,0,NA,,
G11,116,NA,NA,1,0.3,Myo,1,Low,0,NA,,
G11,116,NA,NA,1,0.4,SkMO,1,,10,NA,,
G11,116,NA,NA,1,0.55,SkMO,8,,10,NA,,
G12,117,NA,NA,1,1.75,SkMO,3,13,15,NA,,
G12,117,NA,NA,1,1.38,SkMO,3,15,20,NA,,
G12,117,NA,NA,1,0.21,SkMO,3,16,20,NA,,
G12,117,NA,NA,1,53.8,Myo,1,High,0,NA,,
G12,117,NA,NA,1,47.4,Myo,8,High,0,NA,,
G12,117,NA,NA,1,52.7,Myo,8,Low,0,NA,,
G12,117,NA,NA,1,75.7,Myo,1,Low,0,NA,,
G12,117,NA,NA,1,3.53,SkMO,1,,10,NA,,
G12,117,NA,NA,1,2.19,SkMO,8,,10,NA,,
D7,118,NA,NA,4,9.1,SkMO,3,13,15,NA,,
D7,118,NA,NA,4,0.62,SkMO,3,15,20,NA,,
D7,118,NA,NA,4,0.85,SkMO,3,16,20,NA,,
D7,118,NA,NA,4,2.08,Myo,1,High,0,NA,,
D7,118,NA,NA,4,3.05,Myo,8,High,0,NA,,
D7,118,NA,NA,4,3.16,Myo,8,Low,0,NA,,
D7,118,NA,NA,4,3.47,Myo,1,Low,0,NA,,
D7,118,NA,NA,4,3.78,SkMO,1,,10,NA,,
D7,118,NA,NA,4,6.28,SkMO,8,,10,NA,,
E12,119,NA,NA,3,0.93,SkMO,3,13,15,NA,,
E12,119,NA,NA,3,1.21,SkMO,3,15,20,NA,,
E12,119,NA,NA,3,0.054,SkMO,3,16,20,NA,,
E12,119,NA,NA,3,0.14,Myo,1,High,0,NA,,
E12,119,NA,NA,3,46.7,Myo,8,High,0,NA,,
E12,119,NA,NA,3,27.3,Myo,8,Low,0,NA,,
E12,119,NA,NA,3,20.3,Myo,1,Low,0,NA,,
E12,119,NA,NA,3,16.7,SkMO,1,,10,NA,,
E12,119,NA,NA,3,4.93,SkMO,8,,10,NA,,
H1,120,NA,NA,1,1.24,SkMO,3,13,15,NA,,
H1,120,NA,NA,1,2.35,SkMO,3,15,20,NA,,
H1,120,NA,NA,1,0.45,SkMO,3,16,20,NA,,
H1,120,NA,NA,1,1.96,Myo,1,High,0,NA,,
H1,120,NA,NA,1,1.26,Myo,8,High,0,NA,,
H1,120,NA,NA,1,0.61,Myo,8,Low,0,NA,,
H1,120,NA,NA,1,1.31,Myo,1,Low,0,NA,,
H1,120,NA,NA,1,9.18,SkMO,1,,10,NA,,
H1,120,NA,NA,1,5.42,SkMO,8,,10,NA,76.9,
B7,121,NA,NA,4,17.3,SkMO,3,13,15,NA,,
B7,121,NA,NA,4,2.53,SkMO,3,15,20,NA,,
B7,121,NA,NA,4,4.02,SkMO,3,16,20,NA,,
B7,121,NA,NA,4,39.9,Myo,1,High,0,NA,,
B7,121,NA,NA,4,3.81,Myo,8,High,0,NA,,
B7,121,NA,NA,4,2.18,Myo,8,Low,0,NA,,
B7,121,NA,NA,4,17.8,Myo,1,Low,0,NA,,
B7,121,NA,NA,4,11.2,SkMO,1,,10,NA,,
B7,121,NA,NA,4,2.51,SkMO,8,,10,NA,,
B8,122,NA,NA,4,0.83,SkMO,3,13,15,NA,,
B8,122,NA,NA,4,1.42,SkMO,3,15,20,NA,,
B8,122,NA,NA,4,0.34,SkMO,3,16,20,NA,,
B8,122,NA,NA,4,0.91,Myo,1,High,0,NA,,
B8,122,NA,NA,4,0.64,Myo,8,High,0,NA,,
B8,122,NA,NA,4,0.42,Myo,8,Low,0,NA,,
B8,122,NA,NA,4,0.84,Myo,1,Low,0,NA,,
B8,122,NA,NA,4,13.6,SkMO,1,,10,NA,,
B8,122,NA,NA,4,2.02,SkMO,8,,10,NA,,
H2,1123,NA,NA,1,1.56,SkMO,3,13,15,NA,,
H2,1123,NA,NA,1,1.48,SkMO,3,15,20,NA,,
H2,1123,NA,NA,1,0.098,SkMO,3,16,20,NA,,
H2,1123,NA,NA,1,95.4,Myo,1,High,0,NA,,
H2,1123,NA,NA,1,97.9,Myo,8,High,0,NA,,
H2,1123,NA,NA,1,96.7,Myo,8,Low,0,NA,,
H2,1123,NA,NA,1,84.6,Myo,1,Low,0,NA,,
H2,1123,NA,NA,1,1.74,SkMO,1,,10,NA,62.7,
H2,1123,NA,NA,1,41.2,SkMO,8,,10,NA,,
H3,124,NA,NA,1,0.87,SkMO,3,13,15,NA,,
H3,124,NA,NA,1,1.16,SkMO,3,15,20,NA,,
H3,124,NA,NA,1,0.24,SkMO,3,16,20,NA,,
H3,124,NA,NA,1,0.26,Myo,1,High,0,NA,,
H3,124,NA,NA,1,0.22,Myo,8,High,0,NA,,
H3,124,NA,NA,1,0.21,Myo,8,Low,0,NA,,
H3,124,NA,NA,1,0.8,Myo,1,Low,0,NA,,
H3,124,NA,NA,1,0.48,SkMO,1,,10,NA,,
H3,124,NA,NA,1,2.1,SkMO,8,,10,NA,,
H4,125,NA,NA,1,0.81,SkMO,3,13,15,NA,,
H4,125,NA,NA,1,1.54,SkMO,3,15,20,NA,,
H4,125,NA,NA,1,0.087,SkMO,3,16,20,NA,,
H4,125,NA,NA,1,1.19,Myo,1,High,0,NA,,
H4,125,NA,NA,1,0.43,Myo,8,High,0,NA,,
H4,125,NA,NA,1,0.43,Myo,8,Low,0,NA,,
H4,125,NA,NA,1,1.5,Myo,1,Low,0,NA,,
H4,125,NA,NA,1,0.27,SkMO,1,,10,NA,,
H4,125,NA,NA,1,0.79,SkMO,8,,10,NA,,
H5,126,NA,NA,1,2.13,SkMO,3,13,15,NA,,
H5,126,NA,NA,1,2.68,SkMO,3,15,20,NA,,
H5,126,NA,NA,1,2.56,SkMO,3,16,20,NA,,
H5,126,NA,NA,1,12.6,Myo,1,High,0,NA,,
H5,126,NA,NA,1,9.17,Myo,8,High,0,NA,,
H5,126,NA,NA,1,2.13,Myo,8,Low,0,NA,,
H5,126,NA,NA,1,5.48,Myo,1,Low,0,NA,,
H5,126,NA,NA,1,12.9,SkMO,1,,10,NA,,
H5,126,NA,NA,1,31.4,SkMO,8,,10,NA,,
H6,127,NA,NA,1,0.99,SkMO,3,13,15,NA,,
H6,127,NA,NA,1,1.43,SkMO,3,15,20,NA,,
H6,127,NA,NA,1,0.21,SkMO,3,16,20,NA,,
H6,127,NA,NA,1,0.21,Myo,1,High,0,NA,,
H6,127,NA,NA,1,0.11,Myo,8,High,0,NA,,
H6,127,NA,NA,1,0,Myo,8,Low,0,NA,,
H6,127,NA,NA,1,0.19,Myo,1,Low,0,NA,,
H6,127,NA,NA,1,0.28,SkMO,1,,10,NA,,
H6,127,NA,NA,1,0.086,SkMO,8,,10,NA,,
H7,128,NA,NA,1,0.76,SkMO,3,13,15,NA,,
H7,128,NA,NA,1,1.17,SkMO,3,15,20,NA,,
H7,128,NA,NA,1,0.16,SkMO,3,16,20,NA,,
H7,128,NA,NA,1,0.14,Myo,1,High,0,NA,,
H7,128,NA,NA,1,0.31,Myo,8,High,0,NA,,
H7,128,NA,NA,1,0.021,Myo,8,Low,0,NA,,
H7,128,NA,NA,1,0.28,Myo,1,Low,0,NA,,
H7,128,NA,NA,1,0.23,SkMO,1,,10,NA,,
H7,128,NA,NA,1,0.076,SkMO,8,,10,NA,,
F1,129,NA,NA,3,3.64,SkMO,3,13,15,NA,,
F3,129,NA,NA,3,1.12,SkMO,3,15,20,NA,,
F1,129,NA,NA,3,0.27,SkMO,3,16,20,NA,,
F1,129,NA,NA,3,89.1,Myo,1,High,0,NA,96.8,
F1,129,NA,NA,3,64.8,Myo,8,High,0,NA,98.6,
F1,129,NA,NA,3,71,Myo,8,Low,0,NA,99.6,
F1,129,NA,NA,3,96.7,Myo,1,Low,0,NA,,
F1,129,NA,NA,3,15.7,SkMO,1,,10,NA,,
F1,129,NA,NA,3,49.7,SkMO,8,,10,NA,,
H8,130,NA,NA,1,2.98,SkMO,3,13,15,NA,,
H8,130,NA,NA,1,1.63,SkMO,3,15,20,NA,,
H8,130,NA,NA,1,0.48,SkMO,3,16,20,NA,,
H8,130,NA,NA,1,2.15,Myo,1,High,0,NA,,
H8,130,NA,NA,1,1.19,Myo,8,High,0,NA,,
H8,130,NA,NA,1,0.69,Myo,8,Low,0,NA,,
H8,130,NA,NA,1,1.29,Myo,1,Low,0,NA,,
H8,130,NA,NA,1,2.91,SkMO,1,,10,NA,,
H8,130,NA,NA,1,1.38,SkMO,8,,10,NA,,
B9,131,NA,NA,4,0,SkMO,3,13,15,NA,,no cells
B9,131,NA,NA,4,0.76,SkMO,3,15,20,NA,,
B9,131,NA,NA,4,0.097,SkMO,3,16,20,NA,,
B9,131,NA,NA,4,7.02,Myo,1,High,0,NA,,
B9,131,NA,NA,4,17.3,Myo,8,High,0,NA,,
B9,131,NA,NA,4,12.1,Myo,8,Low,0,NA,,
B9,131,NA,NA,4,13.3,Myo,1,Low,0,NA,,
B9,131,NA,NA,4,1.03,SkMO,1,,10,NA,,
B9,131,NA,NA,4,3.32,SkMO,8,,10,NA,,
F2,132,NA,NA,3,3.07,SkMO,3,13,15,NA,,
F2,132,NA,NA,3,1.48,SkMO,3,15,20,NA,,
F2,132,NA,NA,3,0.098,SkMO,3,16,20,NA,,
F2,132,NA,NA,3,26.6,Myo,1,High,0,NA,,
F2,132,NA,NA,3,17.1,Myo,8,High,0,NA,,
F2,132,NA,NA,3,20.8,Myo,8,Low,0,NA,,
F2,132,NA,NA,3,52.9,Myo,1,Low,0,NA,,
F2,132,NA,NA,3,1.76,SkMO,1,,10,NA,,
F2,132,NA,NA,3,1.08,SkMO,8,,10,NA,,
F3,133,NA,NA,3,1.39,SkMO,3,13,15,NA,,
F3,133,NA,NA,3,1.12,SkMO,3,15,20,NA,,
F3,133,NA,NA,3,0.033,SkMO,3,16,20,NA,,
F3,133,NA,NA,3,1.05,Myo,1,High,0,NA,,
F3,133,NA,NA,3,1.16,Myo,8,High,0,NA,,
F3,133,NA,NA,3,0.81,Myo,8,Low,0,NA,,
F3,133,NA,NA,3,0.52,Myo,1,Low,0,NA,,
F3,133,NA,NA,3,1.42,SkMO,1,,10,NA,,
F3,133,NA,NA,3,1.65,SkMO,8,,10,NA,,
H9,134,NA,NA,1,1.05,SkMO,3,13,15,NA,,
H9,134,NA,NA,1,1.14,SkMO,3,15,20,NA,,
H9,134,NA,NA,1,0.14,SkMO,3,16,20,NA,,
H9,134,NA,NA,1,0.21,Myo,1,High,0,NA,,
H9,134,NA,NA,1,0.084,Myo,8,High,0,NA,,
H9,134,NA,NA,1,0.041,Myo,8,Low,0,NA,,
H9,134,NA,NA,1,0.12,Myo,1,Low,0,NA,,
H9,134,NA,NA,1,0.44,SkMO,1,,10,NA,,
H9,134,NA,NA,1,0.97,SkMO,8,,10,NA,,
H10,135,NA,NA,1,5.51,SkMO,3,13,15,NA,,
H10,135,NA,NA,1,1.48,SkMO,3,15,20,NA,,
H10,135,NA,NA,1,0.29,SkMO,3,16,20,NA,,
H10,135,NA,NA,1,99.8,Myo,1,High,0,NA,,
H10,135,NA,NA,1,99.8,Myo,8,High,0,NA,,
H10,135,NA,NA,1,99.8,Myo,8,Low,0,NA,,
H10,135,NA,NA,1,99.9,Myo,1,Low,0,NA,,
H10,135,NA,NA,1,92.6,SkMO,1,,10,NA,,
H10,135,NA,NA,1,55.2,SkMO,8,,10,NA,92.5,
H11,136,NA,NA,1,0.91,SkMO,3,13,15,NA,,
H11,136,NA,NA,1,1.34,SkMO,3,15,20,NA,,
H11,136,NA,NA,1,0.32,SkMO,3,16,20,NA,,
H11,136,NA,NA,1,0.32,Myo,1,High,0,NA,,
H11,136,NA,NA,1,0.39,Myo,8,High,0,NA,,
H11,136,NA,NA,1,0.17,Myo,8,Low,0,NA,,
H11,136,NA,NA,1,0.18,Myo,1,Low,0,NA,,
H11,136,NA,NA,1,2.14,SkMO,1,,10,NA,,
H11,136,NA,NA,1,1.67,SkMO,8,,10,NA,,
D10,137,NA,NA,4,1.16,SkMO,3,13,15,NA,,
D10,137,NA,NA,4,0.61,SkMO,3,15,20,NA,,
D10,137,NA,NA,4,0.19,SkMO,3,16,20,NA,,
D10,137,NA,NA,4,1.48,Myo,1,High,0,NA,,
D10,137,NA,NA,4,1.44,Myo,8,High,0,NA,,
D10,137,NA,NA,4,0.54,Myo,8,Low,0,NA,,
D10,137,NA,NA,4,0.54,Myo,1,Low,0,NA,,
D10,137,NA,NA,4,2.86,SkMO,1,,10,NA,,
D10,137,NA,NA,4,1.98,SkMO,8,,10,NA,,
E2,138,NA,NA,4,9.75,SkMO,3,13,15,NA,,
E2,138,NA,NA,4,2.04,SkMO,3,15,20,NA,,
E2,138,NA,NA,4,2.25,SkMO,3,16,20,NA,,
E2,138,NA,NA,4,1.6,Myo,1,High,0,NA,,
E2,138,NA,NA,4,1.74,Myo,8,High,0,NA,,
E2,138,NA,NA,4,1.26,Myo,8,Low,0,NA,,
E2,138,NA,NA,4,1.54,Myo,1,Low,0,NA,,
E2,138,NA,NA,4,0.91,SkMO,1,,10,NA,,
E2,138,NA,NA,4,3.92,SkMO,8,,10,NA,,
B10,139,NA,NA,4,0.43,SkMO,3,13,15,NA,,
B10,139,NA,NA,4,1.2,SkMO,3,15,20,NA,,
B10,139,NA,NA,4,1.05,SkMO,3,16,20,NA,,
B10,139,NA,NA,4,0.58,Myo,1,High,0,NA,,
B10,139,NA,NA,4,0.7,Myo,8,High,0,NA,,
B10,139,NA,NA,4,0.43,Myo,8,Low,0,NA,,
B10,139,NA,NA,4,1.75,Myo,1,Low,0,NA,,
B10,139,NA,NA,4,1.58,SkMO,1,,10,NA,,
B10,139,NA,NA,4,3.7,SkMO,8,,10,NA,,
F4,140,NA,NA,3,71.2,SkMO,3,13,15,NA,91.3,
